,price
6089,26.0
7287,160.0
19342,43.0
14598,150.0
11857,44.0
20601,80.0
11017,57.0
1625,109.0
19169,150.0
9231,195.0
5438,44.0
14784,120.0
19241,61.0
17430,175.0
18784,129.0
12866,66.0
17414,70.0
2797,151.0
18881,90.0
3855,70.0
3981,85.0
19018,58.0
3832,133.0
12590,40.0
1348,129.0
16952,183.0
4185,160.0
9793,96.0
18355,190.0
18991,100.0
3340,181.0
1110,195.0
15991,65.0
4755,111.0
10103,177.0
20042,136.0
10734,140.0
6527,195.0
1684,160.0
1318,181.0
14563,61.0
15676,190.0
21166,185.0
12696,65.0
8273,80.0
16359,150.0
13102,44.0
5593,129.0
14795,111.0
287,150.0
5836,100.0
5849,111.0
20131,69.0
3080,150.0
10608,98.0
13121,61.0
12144,150.0
18928,70.0
11066,175.0
18526,100.0
18997,120.0
6641,50.0
17068,90.0
2508,179.0
6405,164.0
18413,150.0
11255,61.0
19962,150.0
9077,152.0
9394,65.0
16099,133.0
4833,40.0
13385,94.0
7677,150.0
20910,111.0
14009,80.0
10609,54.0
11823,42.0
18859,85.0
378,170.0
3960,53.0
14447,150.0
11684,61.0
9494,150.0
15905,185.0
15786,40.0
16274,90.0
7910,177.0
9061,120.0
3297,100.0
13226,169.0
10883,75.0
12935,85.0
18195,150.0
13844,129.0
17101,70.0
14407,98.0
21795,39.0
4713,70.0
16292,170.0
7153,36.0
5138,185.0
14459,102.0
3101,80.0
2319,175.0
3331,100.0
2183,80.0
15248,125.0
9875,94.0
8345,160.0
9737,138.0
18770,150.0
6533,160.0
21199,80.0
21486,70.0
13604,150.0
21051,55.0
247,185.0
15063,170.0
2616,101.0
10246,105.0
18950,39.0
19978,70.0
10808,50.0
2765,177.0
3714,105.0
996,53.0
7008,50.0
19107,85.0
7548,89.0
12788,111.0
17791,100.0
4381,175.0
386,80.0
9205,164.0
6233,63.0
13351,164.0
20559,61.0
18973,150.0
14519,105.0
3765,150.0
21646,150.0
19220,85.0
11056,173.0
21851,129.0
9756,140.0
464,94.0
7886,183.0
4685,181.0
19949,151.0
6241,120.0
12817,61.0
5282,98.0
19430,125.0
13184,104.0
909,90.0
13515,61.0
18461,169.0
1828,26.0
16052,105.0
9502,75.0
17510,40.0
17362,120.0
15495,150.0
11491,40.0
17631,44.0
7474,49.0
19192,181.0
7777,90.0
17055,44.0
21258,121.0
9517,152.0
19500,61.0
10577,135.0
14450,98.0
17519,100.0
13295,150.0
19512,115.0
10449,71.0
11704,57.0
14764,164.0
13788,185.0
3078,100.0
17575,55.0
3142,98.0
16101,125.0
14807,98.0
6273,181.0
7377,55.0
6078,164.0
5293,80.0
15370,75.0
10254,120.0
2220,198.0
16662,98.0
13157,100.0
1870,104.0
2848,150.0
16824,69.0
2824,197.0
5579,102.0
10993,181.0
11841,125.0
19205,38.0
14801,75.0
17015,129.0
14854,123.0
13895,135.0
14226,135.0
5638,181.0
12658,177.0
20728,75.0
14340,150.0
16249,55.0
14449,140.0
18480,61.0
256,94.0
1292,140.0
20084,27.0
17590,28.0
14974,90.0
20782,40.0
2580,78.0
16882,50.0
3634,35.0
15385,109.0
7248,40.0
10538,80.0
4212,150.0
11609,85.0
20183,120.0
7862,98.0
17874,70.0
12480,190.0
14760,181.0
1505,150.0
16893,66.0
11910,115.0
2405,125.0
17516,70.0
11606,125.0
18891,108.0
21019,90.0
1632,61.0
8186,80.0
15881,94.0
6003,170.0
17626,55.0
10446,75.0
7379,181.0
8210,138.0
10327,154.0
15746,98.0
17291,50.0
6854,120.0
21591,80.0
4513,61.0
3786,38.0
14430,70.0
16834,70.0
2685,90.0
4095,115.0
2537,61.0
4045,97.0
11110,77.0
19905,50.0
654,94.0
18502,125.0
10185,120.0
17623,129.0
18540,80.0
13258,190.0
13717,70.0
17890,53.0
6301,140.0
14544,70.0
2832,177.0
21476,61.0
18936,80.0
14907,35.0
17711,170.0
14,100.0
18456,104.0
10830,146.0
4769,70.0
9966,70.0
20832,50.0
13944,181.0
4633,70.0
20054,135.0
11095,55.0
2761,160.0
21631,100.0
15299,140.0
6337,90.0
7560,80.0
18091,55.0
8270,63.0
18662,119.0
13399,102.0
1186,120.0
2717,49.0
21803,140.0
16788,181.0
6736,70.0
18967,129.0
12645,75.0
270,119.0
111,88.0
15120,61.0
1784,115.0
13248,94.0
17287,181.0
17236,140.0
17513,138.0
10733,85.0
10695,92.0
5027,63.0
17007,75.0
15665,44.0
881,61.0
17859,70.0
17487,160.0
6420,125.0
3641,35.0
3479,120.0
12863,129.0
20276,100.0
1128,90.0
18061,53.0
16706,178.0
17054,135.0
17396,100.0
1821,120.0
9781,181.0
4210,90.0
13769,150.0
3581,160.0
6500,88.0
8740,85.0
21467,90.0
5610,75.0
3452,85.0
12107,80.0
19084,185.0
12699,70.0
14079,100.0
18837,70.0
5875,160.0
9552,100.0
10072,53.0
18700,170.0
11608,150.0
2035,80.0
17999,164.0
17447,195.0
17332,70.0
15345,164.0
8748,120.0
3710,40.0
2053,94.0
13246,109.0
4980,65.0
13138,61.0
11499,70.0
14777,42.0
19990,120.0
16446,175.0
17057,129.0
2503,179.0
1856,75.0
14554,140.0
14062,120.0
13171,101.0
14282,55.0
6553,70.0
13580,150.0
18288,120.0
18130,181.0
3128,179.0
18032,160.0
18557,43.0
6991,81.0
1190,170.0
2206,150.0
15189,53.0
13631,160.0
6179,135.0
18193,61.0
11699,80.0
2582,125.0
2783,135.0
2688,54.0
2031,150.0
14491,80.0
2735,129.0
15871,150.0
14415,58.0
18004,150.0
4903,160.0
8651,100.0
2227,69.0
9117,55.0
12740,94.0
11347,61.0
13006,170.0
16966,120.0
11942,100.0
17049,50.0
15449,160.0
5629,90.0
13044,80.0
14931,169.0
8542,50.0
21272,104.0
17126,150.0
17425,67.0
17171,111.0
18192,55.0
14402,140.0
189,65.0
9562,80.0
16782,100.0
20493,70.0
8042,131.0
1412,109.0
5089,65.0
17000,131.0
14211,120.0
8081,67.0
5055,65.0
21475,120.0
9789,125.0
5637,32.0
1714,125.0
19755,160.0
19644,140.0
20083,155.0
9162,85.0
11280,70.0
21841,75.0
8646,125.0
17835,61.0
14375,38.0
20924,120.0
19586,75.0
13381,120.0
3640,30.0
10856,65.0
6970,39.0
16722,111.0
7663,121.0
16105,55.0
21462,53.0
1674,150.0
9907,80.0
9655,120.0
12496,169.0
7238,22.0
6039,85.0
16963,181.0
11519,195.0
10758,44.0
3611,150.0
6109,94.0
7093,155.0
12101,75.0
9002,94.0
20813,90.0
20968,100.0
15429,65.0
21771,40.0
4258,125.0
15531,40.0
14687,125.0
11427,170.0
12977,120.0
16328,84.0
1104,100.0
14948,80.0
1365,150.0
18563,30.0
13760,94.0
8233,169.0
10618,120.0
2241,65.0
16870,39.0
14027,100.0
151,78.0
12381,61.0
14435,109.0
15318,135.0
13028,61.0
10708,100.0
20428,140.0
16661,50.0
12384,50.0
15016,65.0
8854,61.0
13330,38.0
5792,181.0
11650,120.0
11452,132.0
9647,50.0
3063,185.0
16568,55.0
8328,94.0
2531,90.0
9943,138.0
555,160.0
14707,120.0
6756,120.0
15045,90.0
21933,175.0
20318,39.0
7972,111.0
12163,150.0
1619,70.0
17617,80.0
14145,155.0
14364,125.0
1223,119.0
12724,94.0
13711,107.0
3575,90.0
14780,129.0
14003,80.0
12323,61.0
18709,61.0
20044,78.0
10829,125.0
560,162.0
9574,120.0
21295,50.0
15508,44.0
10424,75.0
254,198.0
10474,44.0
11448,70.0
10368,85.0
16666,30.0
17636,94.0
19215,197.0
13676,80.0
16678,75.0
774,173.0
8260,70.0
14442,44.0
5322,111.0
11825,44.0
7407,146.0
4369,129.0
4138,120.0
20245,129.0
15828,140.0
20296,181.0
20564,36.0
8436,181.0
15292,26.0
12412,164.0
12457,62.0
11541,181.0
8379,80.0
5511,81.0
6259,111.0
11150,36.0
9250,111.0
11377,38.0
6694,175.0
1525,50.0
6744,156.0
1169,70.0
4497,50.0
15347,139.0
3289,129.0
120,100.0
15702,181.0
12094,92.0
4573,169.0
8510,101.0
16515,111.0
18276,170.0
8181,160.0
9963,181.0
17795,100.0
12620,195.0
19265,80.0
15207,120.0
17704,51.0
20232,150.0
3485,89.0
1287,150.0
19380,55.0
8595,30.0
6634,90.0
15399,74.0
18353,89.0
16697,43.0
3321,120.0
12757,70.0
17800,138.0
12021,61.0
12471,65.0
21157,98.0
3777,50.0
1218,120.0
12774,50.0
5774,144.0
18335,85.0
6734,182.0
10745,146.0
463,109.0
1730,181.0
14715,111.0
10466,101.0
18168,129.0
4035,53.0
8954,55.0
6758,61.0
4695,90.0
12963,150.0
6882,36.0
12761,111.0
7880,61.0
16925,35.0
2643,80.0
17918,144.0
9488,170.0
20233,89.0
3381,32.0
10814,150.0
6171,107.0
7044,111.0
13066,109.0
3687,115.0
8811,61.0
7661,50.0
6289,50.0
6081,70.0
764,80.0
8866,125.0
13972,54.0
6367,59.0
14805,98.0
4813,98.0
21000,70.0
13871,160.0
4440,74.0
8249,90.0
5878,85.0
18497,96.0
5056,120.0
1958,164.0
21618,65.0
9060,59.0
641,75.0
13151,75.0
8174,186.0
17241,85.0
11404,120.0
19895,70.0
15528,90.0
16022,120.0
20347,85.0
8860,62.0
7057,40.0
20816,55.0
5215,150.0
7225,129.0
2854,62.0
20572,160.0
2152,140.0
238,69.0
7199,44.0
20605,69.0
10526,55.0
20638,148.0
16469,119.0
16224,69.0
12605,140.0
11833,90.0
16199,146.0
2224,84.0
7357,42.0
6832,140.0
2810,65.0
7913,67.0
10091,90.0
15602,90.0
3494,125.0
3928,127.0
20629,75.0
2147,80.0
13796,90.0
12001,98.0
12586,65.0
18239,66.0
1196,150.0
4402,75.0
10703,155.0
16609,120.0
13310,63.0
11138,125.0
21012,75.0
21178,120.0
19852,90.0
9533,73.0
21255,195.0
13836,38.0
5123,159.0
7909,151.0
3807,98.0
15601,61.0
1133,132.0
9782,94.0
4815,140.0
16300,100.0
14747,150.0
18019,129.0
20482,61.0
9084,35.0
5988,44.0
1146,84.0
4498,166.0
20521,100.0
1178,100.0
15854,170.0
7638,150.0
6383,80.0
10836,181.0
19049,111.0
11905,80.0
9141,100.0
11848,135.0
17348,51.0
14109,80.0
20889,181.0
19488,50.0
7128,44.0
16205,98.0
4736,94.0
3652,197.0
3240,190.0
4328,100.0
7437,57.0
19631,139.0
4817,181.0
6776,97.0
9675,57.0
14543,140.0
4159,150.0
16977,40.0
7977,65.0
10606,170.0
1317,150.0
428,94.0
11916,98.0
8040,105.0
7579,50.0
2737,120.0
4299,181.0
18523,100.0
7894,88.0
19831,115.0
11212,26.0
1221,120.0
19645,98.0
14200,44.0
20941,150.0
8340,142.0
2586,100.0
7575,44.0
15654,111.0
6164,160.0
6139,150.0
610,75.0
18809,181.0
17275,119.0
8245,169.0
15116,98.0
921,140.0
14988,55.0
4692,61.0
8987,100.0
16795,98.0
18617,105.0
782,100.0
4178,100.0
8352,67.0
11922,160.0
17882,128.0
10100,80.0
15450,90.0
17342,160.0
5153,70.0
5719,181.0
944,181.0
9053,61.0
14677,61.0
15931,181.0
6513,150.0
6550,39.0
13437,80.0
3332,150.0
7165,22.0
12896,120.0
21778,98.0
6696,67.0
2906,140.0
8344,75.0
18241,150.0
12581,189.0
8521,61.0
17733,150.0
20560,150.0
17182,61.0
15039,28.0
20720,140.0
15947,150.0
9331,90.0
20293,129.0
2682,190.0
2385,128.0
17066,61.0
15198,85.0
2039,90.0
16473,109.0
17277,49.0
3035,67.0
10530,70.0
19835,30.0
8631,128.0
18075,195.0
21136,125.0
9044,120.0
13490,100.0
9439,135.0
12767,150.0
5342,55.0
11287,93.0
11675,98.0
16994,164.0
835,109.0
13312,80.0
18698,120.0
17576,100.0
13829,150.0
12563,70.0
15759,94.0
19418,50.0
16948,30.0
15726,171.0
7320,150.0
8955,80.0
949,55.0
2144,105.0
7736,111.0
4926,50.0
3456,55.0
9049,150.0
16020,47.0
8507,67.0
9526,53.0
18414,125.0
19461,150.0
4832,112.0
7761,50.0
568,150.0
8297,100.0
19584,55.0
13240,150.0
6968,150.0
1768,155.0
10633,100.0
9590,197.0
3051,90.0
14401,70.0
6102,90.0
12710,71.0
9330,80.0
9166,150.0
9273,70.0
12879,169.0
11000,175.0
10890,150.0
7482,167.0
10737,190.0
17604,50.0
17310,75.0
3362,181.0
16399,70.0
16866,58.0
8116,59.0
18935,105.0
12839,158.0
15857,150.0
19600,63.0
5034,111.0
8846,69.0
8805,120.0
4603,179.0
12666,65.0
10127,146.0
13923,146.0
11574,50.0
15783,150.0
17676,121.0
1783,181.0
5843,66.0
11231,50.0
13020,65.0
9721,155.0
16868,85.0
12446,129.0
11614,146.0
2068,55.0
14164,150.0
3349,70.0
6031,30.0
3875,44.0
11828,119.0
1652,170.0
20000,98.0
6248,120.0
9703,65.0
3982,120.0
7988,65.0
4052,195.0
12776,169.0
16321,100.0
18757,150.0
9918,100.0
21041,120.0
15266,181.0
4782,111.0
3234,139.0
21746,129.0
17749,139.0
261,142.0
9594,181.0
20908,65.0
5158,80.0
5290,80.0
15855,150.0
4295,61.0
1693,124.0
16843,65.0
8796,148.0
110,85.0
17400,146.0
20656,138.0
8506,129.0
15301,146.0
8491,94.0
11521,62.0
3330,120.0
3417,40.0
13754,94.0
13213,50.0
17284,40.0
18732,90.0
19180,151.0
19993,85.0
21283,98.0
10507,148.0
11480,61.0
13831,80.0
16012,88.0
8431,155.0
19324,94.0
14359,181.0
5331,121.0
21158,120.0
5112,50.0
19372,98.0
6745,89.0
1244,100.0
13751,195.0
295,75.0
17916,198.0
1852,181.0
13897,100.0
7189,150.0
16027,75.0
11874,75.0
4239,164.0
18841,150.0
548,164.0
4125,80.0
443,181.0
3138,98.0
11245,88.0
21397,120.0
6072,46.0
16992,49.0
12429,100.0
59,75.0
6746,40.0
16133,50.0
13204,111.0
174,93.0
235,181.0
15187,181.0
6636,115.0
15216,191.0
5220,160.0
4956,94.0
3963,150.0
1394,160.0
15655,94.0
10956,70.0
16301,94.0
10490,35.0
8741,40.0
9842,20.0
9583,39.0
5691,140.0
17760,125.0
1933,197.0
11450,46.0
7908,32.0
15725,44.0
8064,65.0
16938,185.0
16837,26.0
9902,109.0
13902,150.0
4758,61.0
7785,36.0
3282,44.0
14951,100.0
11693,50.0
10989,70.0
15716,70.0
18738,150.0
14410,129.0
19439,50.0
10552,100.0
2988,70.0
19168,49.0
2072,120.0
19959,140.0
9471,65.0
11920,62.0
13162,63.0
4950,61.0
20171,55.0
20157,70.0
9859,80.0
19261,67.0
4565,131.0
17738,175.0
20913,66.0
11252,44.0
3054,102.0
4430,181.0
21804,50.0
3852,70.0
2162,61.0
20273,44.0
6327,30.0
19732,189.0
6726,189.0
7900,178.0
4305,80.0
1451,85.0
19478,44.0
16551,49.0
13529,146.0
20310,164.0
10992,94.0
20630,42.0
12203,50.0
1982,160.0
4341,57.0
18789,85.0
4229,189.0
16915,35.0
21724,150.0
16448,65.0
2652,191.0
12643,61.0
7685,63.0
5080,181.0
15697,43.0
15507,198.0
1851,65.0
13843,191.0
16112,120.0
13000,98.0
18094,70.0
8819,92.0
7588,90.0
14288,150.0
1266,80.0
16453,70.0
18002,89.0
7717,80.0
19855,35.0
19996,179.0
12049,53.0
2454,88.0
18988,140.0
10101,80.0
21678,115.0
19052,187.0
274,185.0
20554,100.0
20894,129.0
3957,150.0
6505,181.0
20518,50.0
13104,150.0
4378,100.0
12531,94.0
14618,125.0
929,185.0
5924,150.0
15719,170.0
12945,75.0
17359,181.0
3923,75.0
11250,111.0
3423,190.0
20294,100.0
19260,80.0
9658,89.0
6399,88.0
13481,50.0
15382,70.0
17555,40.0
11769,75.0
17947,120.0
4251,70.0
14030,44.0
6915,108.0
14241,150.0
14580,135.0
19967,85.0
9605,169.0
7111,120.0
9532,140.0
694,181.0
9346,70.0
8382,74.0
15932,82.0
1658,100.0
17122,150.0
1390,85.0
10699,135.0
4604,80.0
20004,55.0
12933,160.0
17932,111.0
20193,49.0
3922,159.0
1974,115.0
14716,120.0
3111,175.0
5447,140.0
20829,55.0
278,65.0
8580,75.0
16931,70.0
15237,120.0
18129,55.0
2631,50.0
6060,61.0
376,120.0
11640,146.0
16889,50.0
9834,125.0
17030,140.0
12034,47.0
12637,94.0
15956,85.0
21527,65.0
10014,179.0
13118,61.0
11145,154.0
14779,42.0
13638,100.0
3974,86.0
9882,100.0
14990,43.0
21730,61.0
16230,54.0
14658,49.0
16400,75.0
20380,94.0
19633,190.0
11925,150.0
19884,61.0
21279,70.0
18828,44.0
18302,80.0
7744,120.0
554,44.0
18445,120.0
11117,80.0
12288,120.0
21407,61.0
1805,150.0
2907,49.0
244,105.0
20087,55.0
14206,70.0
6528,159.0
12253,65.0
19697,90.0
21610,61.0
15085,50.0
13792,44.0
8582,111.0
11045,133.0
3712,42.0
1023,50.0
5874,151.0
12584,179.0
5115,115.0
2661,185.0
9298,80.0
15731,150.0
13553,59.0
10362,175.0
14156,170.0
11307,50.0
7145,58.0
8555,94.0
5833,178.0
7068,100.0
6097,49.0
5097,111.0
5523,150.0
251,55.0
2769,120.0
21910,32.0
13963,146.0
5327,90.0
17652,50.0
13222,50.0
18553,119.0
15146,140.0
12876,129.0
12718,164.0
9242,179.0
6381,55.0
20200,70.0
10344,70.0
9295,121.0
18131,119.0
156,62.0
19393,115.0
15486,40.0
2150,160.0
11884,197.0
549,89.0
7671,85.0
18238,121.0
5565,40.0
2493,100.0
12746,97.0
11078,150.0
6359,61.0
21701,140.0
6656,61.0
1474,111.0
15872,53.0
10417,75.0
3585,100.0
15100,94.0
731,75.0
14400,109.0
20246,140.0
14775,181.0
10479,75.0
10556,50.0
20429,100.0
4392,39.0
21318,147.0
14773,109.0
14199,55.0
6344,164.0
4675,160.0
10909,150.0
17830,175.0
9828,150.0
15910,50.0
14799,55.0
13509,190.0
13955,175.0
11243,65.0
11790,55.0
141,57.0
11490,94.0
16569,40.0
13106,150.0
663,140.0
11591,129.0
14132,129.0
4011,89.0
15147,120.0
20929,84.0
7308,35.0
4355,40.0
12401,67.0
10669,90.0
5840,61.0
20697,57.0
6063,185.0
15835,42.0
9455,128.0
1802,140.0
4310,120.0
7650,143.0
14953,138.0
2125,160.0
8754,100.0
12330,140.0
11935,140.0
21392,129.0
9467,90.0
19546,85.0
15325,111.0
19893,181.0
9065,75.0
1216,65.0
3800,115.0
822,125.0
11553,44.0
10973,164.0
21059,67.0
5216,75.0
899,150.0
7902,63.0
20024,53.0
15490,69.0
5091,111.0
5031,116.0
11546,59.0
13398,38.0
17900,164.0
20375,85.0
16553,90.0
8304,100.0
1220,150.0
17427,61.0
20274,100.0
17507,150.0
14504,129.0
9464,148.0
20873,44.0
11674,70.0
3254,70.0
19567,159.0
11980,49.0
16085,181.0
21344,40.0
19728,61.0
12182,129.0
14999,50.0
17540,166.0
436,135.0
6835,75.0
11228,150.0
21399,190.0
523,100.0
14893,70.0
2472,164.0
12855,100.0
2019,181.0
20442,132.0
3748,80.0
17618,80.0
15927,98.0
7012,40.0
17253,111.0
3275,120.0
19008,61.0
10406,90.0
13800,129.0
21297,112.0
11626,50.0
2355,90.0
17452,38.0
20613,53.0
19368,125.0
14549,150.0
11445,125.0
226,150.0
2694,179.0
16106,129.0
675,167.0
4767,175.0
6826,80.0
10033,142.0
21691,189.0
19142,85.0
10908,100.0
18140,50.0
10508,140.0
20643,61.0
19309,129.0
3703,53.0
17985,135.0
13598,75.0
12359,80.0
15895,129.0
1736,125.0
12052,55.0
8938,88.0
16265,120.0
12648,61.0
513,129.0
18,90.0
8384,75.0
2665,49.0
4425,75.0
8113,152.0
12152,120.0
9513,125.0
4128,40.0
7155,97.0
19849,155.0
1977,105.0
20316,100.0
19438,44.0
20549,40.0
1071,90.0
16789,143.0
18632,119.0
6827,90.0
11166,125.0
21018,50.0
17311,129.0
4155,181.0
21115,102.0
9287,140.0
18391,179.0
14417,120.0
14152,173.0
14113,156.0
13266,30.0
14173,70.0
15832,69.0
16869,111.0
4790,120.0
18690,190.0
14418,129.0
19426,150.0
5333,47.0
1170,55.0
10563,170.0
12277,100.0
14592,129.0
4042,144.0
7695,115.0
12138,36.0
17973,65.0
3108,70.0
19933,61.0
8150,69.0
17608,75.0
15246,146.0
8369,100.0
13111,111.0
5621,61.0
19845,100.0
3938,74.0
13569,30.0
18000,164.0
6542,98.0
19297,138.0
2323,53.0
17135,70.0
20670,65.0
16701,90.0
3692,125.0
5471,150.0
9268,129.0
15935,90.0
13783,50.0
15419,195.0
5755,50.0
19232,50.0
8830,61.0
21232,61.0
21404,175.0
12484,30.0
17419,50.0
8500,85.0
19027,181.0
6000,65.0
3741,170.0
8359,65.0
7375,85.0
6954,150.0
20439,70.0
12229,80.0
14076,90.0
19186,80.0
3612,70.0
11621,120.0
5009,129.0
2432,125.0
2465,120.0
4622,195.0
4411,195.0
12350,181.0
9801,65.0
10056,111.0
9372,100.0
15861,50.0
16191,98.0
865,115.0
689,121.0
440,183.0
8258,181.0
12184,90.0
11157,111.0
7722,111.0
7837,139.0
14092,85.0
19737,109.0
7340,120.0
1701,84.0
18833,70.0
8658,129.0
4051,58.0
4566,55.0
2398,109.0
17263,163.0
12527,75.0
15553,80.0
2176,148.0
21813,47.0
5219,185.0
11086,94.0
16891,80.0
16618,75.0
2480,174.0
3107,70.0
11304,146.0
14254,81.0
7528,100.0
11010,61.0
6105,32.0
3154,73.0
20589,100.0
165,170.0
9847,90.0
7632,55.0
3696,125.0
1985,61.0
11977,100.0
3864,55.0
14355,189.0
15401,44.0
17909,40.0
3533,89.0
18289,100.0
6843,170.0
995,39.0
13181,50.0
15944,50.0
17765,140.0
2374,179.0
9149,150.0
10980,104.0
13636,150.0
15779,54.0
12126,102.0
11240,125.0
8378,49.0
15276,160.0
21725,70.0
7742,181.0
2048,160.0
13533,50.0
1249,89.0
1314,190.0
17535,85.0
1368,70.0
20281,69.0
4732,125.0
9112,119.0
18782,39.0
15619,193.0
15094,58.0
19000,150.0
7648,90.0
1700,150.0
20159,120.0
16488,90.0
20163,190.0
18452,150.0
18203,90.0
17138,50.0
8701,61.0
17048,129.0
18581,35.0
12292,182.0
20862,93.0
20058,50.0
9625,138.0
1855,150.0
21365,100.0
10132,61.0
1507,65.0
10276,138.0
14927,105.0
4958,34.0
6800,175.0
657,195.0
17974,61.0
1865,50.0
17125,55.0
7131,100.0
18680,61.0
11630,150.0
16903,90.0
20432,100.0
16750,140.0
7819,70.0
5510,111.0
9178,150.0
8024,150.0
2936,150.0
14643,67.0
18637,169.0
2868,50.0
18225,80.0
9555,42.0
3326,70.0
1225,88.0
5817,120.0
11283,75.0
13973,102.0
16296,150.0
11651,100.0
7666,129.0
17674,65.0
8621,65.0
15262,61.0
1041,80.0
5891,195.0
11352,109.0
88,100.0
1475,181.0
3304,129.0
19021,150.0
3461,150.0
7124,109.0
17668,170.0
2076,198.0
6158,170.0
17211,61.0
16397,35.0
19932,42.0
14672,144.0
5751,44.0
15115,40.0
9978,44.0
4694,138.0
20313,125.0
20060,70.0
8184,49.0
11425,80.0
14527,85.0
6928,94.0
9913,150.0
4263,170.0
6685,101.0
8167,65.0
19904,160.0
19725,129.0
1027,75.0
415,65.0
16574,40.0
796,120.0
15092,61.0
7507,146.0
5073,100.0
5341,120.0
15104,80.0
3382,34.0
7221,61.0
10701,135.0
12479,61.0
7770,65.0
14631,100.0
17256,181.0
10345,100.0
14934,129.0
17315,150.0
20112,146.0
1831,125.0
19570,55.0
10524,139.0
8041,128.0
10790,90.0
16490,90.0
12385,185.0
4004,51.0
19151,16.0
437,98.0
14384,100.0
6280,40.0
10271,84.0
3527,185.0
20864,100.0
12355,160.0
13059,147.0
1204,80.0
6436,105.0
12002,55.0
7595,40.0
12905,97.0
5217,57.0
13422,61.0
11806,133.0
15923,181.0
11253,135.0
19110,146.0
8153,170.0
5440,40.0
1510,55.0
19185,38.0
14863,146.0
18802,163.0
2023,105.0
8477,77.0
19026,70.0
13763,111.0
605,100.0
9319,181.0
16174,50.0
10719,80.0
9426,88.0
19817,34.0
18054,140.0
8306,61.0
19446,150.0
5825,140.0
6202,185.0
12807,44.0
9637,160.0
5468,111.0
13058,28.0
945,129.0
9527,144.0
12901,128.0
3343,150.0
20868,100.0
14163,50.0
1,98.0
18144,61.0
5609,100.0
9519,69.0
15714,177.0
21636,80.0
13271,75.0
3272,128.0
7727,98.0
11702,39.0
1964,160.0
1813,90.0
17880,61.0
15617,40.0
14070,80.0
21461,50.0
7993,169.0
4143,70.0
12925,129.0
19155,150.0
13392,50.0
6825,107.0
10623,181.0
2886,65.0
15688,181.0
12342,80.0
21057,80.0
21628,148.0
7928,94.0
19935,127.0
4804,129.0
6818,61.0
15283,164.0
21747,159.0
16922,47.0
15018,146.0
15110,85.0
16068,129.0
6254,65.0
20934,55.0
19044,100.0
348,115.0
8011,150.0
4834,94.0
7092,111.0
2878,156.0
21648,44.0
712,129.0
13797,120.0
12202,28.0
1542,80.0
4127,150.0
10262,181.0
7230,32.0
3098,59.0
11914,40.0
19468,150.0
2042,90.0
12208,85.0
21080,100.0
3947,85.0
1328,150.0
19878,169.0
18399,75.0
12501,85.0
9546,90.0
4970,100.0
6491,100.0
19415,98.0
13869,89.0
3952,63.0
17911,140.0
1209,67.0
9506,169.0
9720,51.0
3843,58.0
16107,100.0
18014,150.0
4574,150.0
10582,129.0
8126,181.0
17693,190.0
6482,98.0
12329,80.0
10566,61.0
14242,80.0
13798,80.0
15816,50.0
6577,61.0
507,98.0
5037,150.0
6555,186.0
6411,59.0
4716,100.0
4796,75.0
5613,71.0
17133,70.0
13299,195.0
17803,111.0
13534,100.0
4829,140.0
7171,44.0
15135,70.0
11030,167.0
13573,119.0
16530,146.0
17503,40.0
13416,65.0
9290,90.0
10858,70.0
8498,105.0
1029,93.0
8827,49.0
8779,94.0
19539,170.0
1446,181.0
8725,125.0
15571,70.0
8892,150.0
20898,85.0
6320,190.0
375,140.0
2288,35.0
1897,170.0
11754,105.0
12027,70.0
677,90.0
16268,57.0
12498,115.0
19638,143.0
5032,150.0
8817,129.0
5594,150.0
16894,135.0
2959,30.0
15644,120.0
4033,100.0
18042,125.0
1166,80.0
11991,80.0
13596,75.0
9510,158.0
7409,135.0
16041,50.0
19801,61.0
4665,84.0
315,75.0
19636,80.0
16777,125.0
8893,80.0
12872,44.0
3363,70.0
5424,75.0
5116,55.0
8644,150.0
21878,55.0
18226,26.0
1523,190.0
11507,35.0
7635,150.0
13362,61.0
6894,119.0
7300,80.0
12297,160.0
5198,181.0
12361,120.0
7511,44.0
5913,67.0
6406,150.0
19469,77.0
8986,55.0
11732,100.0
8831,181.0
13574,50.0
17249,61.0
2070,90.0
16162,120.0
19181,135.0
11551,24.0
12141,26.0
1570,81.0
13464,195.0
20490,120.0
3492,190.0
13119,120.0
21708,181.0
10385,50.0
12370,67.0
11931,129.0
21533,50.0
14373,181.0
5035,49.0
19605,30.0
20125,169.0
10047,70.0
6038,65.0
6813,94.0
19051,61.0
13970,80.0
2381,94.0
9702,90.0
19509,139.0
21879,75.0
13536,150.0
5693,94.0
18781,181.0
12442,59.0
15492,40.0
16073,156.0
546,65.0
14271,50.0
3910,150.0
21088,160.0
17601,67.0
21690,129.0
14024,70.0
4978,70.0
4954,102.0
11963,195.0
21288,23.0
983,85.0
17248,61.0
11065,49.0
21349,155.0
6596,100.0
21271,150.0
3043,189.0
5500,125.0
1295,96.0
18777,50.0
9979,50.0
19382,34.0
9661,80.0
13264,75.0
21138,30.0
8276,36.0
10200,61.0
6902,50.0
20147,75.0
4289,117.0
13068,50.0
7488,78.0
11955,100.0
19585,139.0
6586,150.0
12287,105.0
13954,136.0
20980,169.0
14311,75.0
6651,61.0
11582,55.0
1495,140.0
2840,120.0
19088,80.0
12063,65.0
5598,150.0
